article;name;price;category;url
1225615;"Аккумулятор со статусом подлинной детали iPhone 15 Pro Max (JCID; Genuine; 4422 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225615/
1225613;"Аккумулятор со статусом подлинной детали iPhone 15 Pro (JCID; Genuine; 3274 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225613/
1219462;"Аккумулятор со статусом подлинной детали iPhone 13 Pro (05GSM 100%-4; 3095 мАч; гарантия 1 год)";2200.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219462/
1225611;"Аккумулятор со статусом подлинной детали iPhone 14 Pro Max (JCID; Genuine; 4323 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225611/
1225587;"Аккумулятор со статусом подлинной детали iPhone 14 Plus (JCID; Genuine; 4323 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225587/
1225579;"Аккумулятор со статусом подлинной детали iPhone 12/12 Pro (JCID; Genuine; 2815 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225579/
1219461;"Аккумулятор со статусом подлинной детали iPhone 13 (05GSM 100%-4; 3227 мАч; гарантия 1 год)";1800.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219461/
1225586;"Аккумулятор со статусом подлинной детали iPhone 14 (JCID; Genuine; 3279 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225586/
1225578;"Аккумулятор со статусом подлинной детали iPhone 12 Pro Max (JCID; Genuine; 3687 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225578/
1225583;"Аккумулятор со статусом подлинной детали iPhone 13 Mini (JCID; Genuine; 2406 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225583/
1219466;"Аккумулятор со статусом подлинной детали iPhone 15 (05GSM 100%-4; 3349 мАч; гарантия 1 год)";1900.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219466/
1225612;"Аккумулятор со статусом подлинной детали iPhone 15 (JCID; Genuine; 3349 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225612/
1219464;"Аккумулятор со статусом подлинной детали iPhone 14 Pro (05GSM 100%-4; 3200 мАч; гарантия 1 год)";2250.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219464/
1225584;"Аккумулятор со статусом подлинной детали iPhone 13 Pro (JCID; Genuine; 3095 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225584/
1219460;"Аккумулятор со статусом подлинной детали iPhone 12/12 Pro (05GSM 100%-4; 2815 мАч; гарантия 1 год)";1800.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219460/
1219465;"Аккумулятор со статусом подлинной детали iPhone 14 Pro Max (05GSM 100%-4; 4323 мАч; гарантия 1 год)";2300.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219465/
1225585;"Аккумулятор со статусом подлинной детали iPhone 13 Pro Max (JCID; Genuine; 4352 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225585/
1219468;"Аккумулятор со статусом подлинной детали iPhone 15 Pro Max (05GSM 100%-4; 4422 мАч; гарантия 1 год)";2700.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219468/
1225614;"Аккумулятор со статусом подлинной детали iPhone 15 Plus (JCID; Genuine; 4383 мАч)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1225614/
1219914;"Аккумулятор со статусом подлинной детали iPhone 13 Pro Max (05GSM 100%-4; 4352 мАч; гарантия 1 год)";2300.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219914/
1219930;"Аккумулятор со статусом подлинной детали iPhone 13 Mini (05GSM 100%-4; 2406 мАч; гарантия 1 год)";1800.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219930/
1219913;"Аккумулятор со статусом подлинной детали iPhone 12 Pro Max (05GSM 100%-4; 3687 мАч; гарантия 1 год)";1900.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219913/
1219919;"Аккумулятор со статусом подлинной детали iPhone 16 Pro Max (05GSM 100%-4; 4685 мАч; гарантия 1 год)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219919/
1219929;"Аккумулятор со статусом подлинной детали iPhone 12 Mini (05GSM 100%-4; 2227 мАч; гарантия 1 год)";1600.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219929/
1219915;"Аккумулятор со статусом подлинной детали iPhone 15 Plus (05GSM 100%-4; 3349 мАч; гарантия 1 год)";2200.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219915/
1219918;"Аккумулятор со статусом подлинной детали iPhone 16 Pro (05GSM 100%-4; 3582 мАч; гарантия 1 год)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219918/
1219916;"Аккумулятор со статусом подлинной детали iPhone 16 (05GSM 100%-4; 3561 мАч; гарантия 1 год)";0.0;Со статусом подлинной детали;https://05gsm.ru/catalog/1219916/
1200517;"Аккумулятор без ошибки iPhone 12 / 12 Pro (05GSM 100%-2; 2815 мАч; гарантия 1 год)";950.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200517/
1205184;"Аккумулятор без ошибки iPhone 12 / 12 Pro (JCID; Diagnosable; 2815 мАч)";950.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205184/
1205200;"Аккумулятор без ошибки iPhone 13 (JCID; Diagnosable; 3227 мАч)";950.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205200/
1200521;"Аккумулятор без ошибки iPhone 13 (05GSM 100%-2; 3227 мАч; гарантия 1 год)";1100.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200521/
1200523;"Аккумулятор без ошибки iPhone 13 Pro (05GSM 100%-2; 3095 мАч; гарантия 1 год)";1300.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200523/
1200519;"Аккумулятор без ошибки iPhone 12 Mini (05GSM 100%-2; 2227 мАч; гарантия 1 год)";750.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200519/
1205201;"Аккумулятор без ошибки iPhone 13 Pro (JCID; Diagnosable; 3095 мАч)";1200.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205201/
1200524;"Аккумулятор без ошибки iPhone 13 Pro Max (05GSM 100%-2; 4352 мАч; гарантия 1 год)";1400.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200524/
1200520;"Аккумулятор без ошибки iPhone 12 Pro Max (05GSM 100%-2; 3687 мАч; гарантия 1 год)";1200.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200520/
1200526;"Аккумулятор без ошибки iPhone 14 Pro (05GSM 100%-2; 3200 мАч; гарантия 1 год)";1300.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200526/
1200527;"Аккумулятор без ошибки iPhone 14 Pro Max (05GSM 100%-2; 4323 мАч; гарантия 1 год)";1450.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200527/
1205204;"Аккумулятор без ошибки iPhone 14 Pro (JCID; Diagnosable; 3200 мАч)";1200.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205204/
1200522;"Аккумулятор без ошибки iPhone 13 Mini (05GSM 100%-2; 2406 мАч; гарантия 1 год)";950.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200522/
1200525;"Аккумулятор без ошибки iPhone 14 (05GSM 100%-2; 3279 мАч; гарантия 1 год)";1100.0;Стандартные без ошибки;https://05gsm.ru/catalog/1200525/
1205205;"Аккумулятор без ошибки iPhone 14 Pro Max (JCID; Diagnosable; 4323 мАч)";1400.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205205/
1221468;"Аккумулятор без ошибки iPhone 15 Pro (JCID; Diagnosable; 3274 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221468/
1221473;"Аккумулятор без ошибки iPhone 16 Pro (JCID; Diagnosable; 3582 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221473/
1205202;"Аккумулятор без ошибки iPhone 13 Pro Max (JCID; Diagnosable; 4352 мАч)";1300.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205202/
1221471;"Аккумулятор без ошибки iPhone 16 Pro Max (JCID; Diagnosable; 4685 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221471/
1221470;"Аккумулятор без ошибки iPhone 15 Pro Max (JCID; Diagnosable; 4422 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221470/
1221469;"Аккумулятор без ошибки iPhone 15 Plus (JCID; Diagnosable; 4383 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221469/
1221466;"Аккумулятор без ошибки iPhone 15 (JCID; Diagnosable; 3349 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221466/
1221472;"Аккумулятор без ошибки iPhone 16 (JCID; Diagnosable; 3561 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221472/
1221467;"Аккумулятор без ошибки iPhone 14 Plus (JCID; Diagnosable; 4325 мАч)";1150.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221467/
1221474;"Аккумулятор без ошибки iPhone 16 Plus (JCID; Diagnosable; 4674 мАч)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1221474/
1219924;"Аккумулятор без ошибки iPhone 15 Pro Max (05GSM 100%-2; 4422 мАч; гарантия 1 год)";1500.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219924/
1219926;"Аккумулятор без ошибки iPhone 16 Pro (05GSM 100%-2; 3582 мАч; гарантия 1 год)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219926/
1219927;"Аккумулятор без ошибки iPhone 16 Pro Max (05GSM 100%-2; 4685 мАч; гарантия 1 год)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219927/
1205203;"Аккумулятор без ошибки iPhone 14 (JCID; Diagnosable; 3279 мАч)";1100.0;Стандартные без ошибки;https://05gsm.ru/catalog/1205203/
1219923;"Аккумулятор без ошибки iPhone 15 Pro (05GSM 100%-2; 3274 мАч; гарантия 1 год)";1400.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219923/
1219922;"Аккумулятор без ошибки iPhone 15 Plus (05GSM 100%-2; 4383 мАч; гарантия 1 год)";1400.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219922/
1219921;"Аккумулятор без ошибки iPhone 15 (05GSM 100%-2; 3349 мАч; гарантия 1 год)";1300.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219921/
1219920;"Аккумулятор без ошибки iPhone 14 Plus (05GSM 100%-2; 4325 мАч; гарантия 1 год)";1200.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219920/
1219925;"Аккумулятор без ошибки iPhone 16 (05GSM 100%-2; 3561 мАч; гарантия 1 год)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219925/
1219928;"Аккумулятор без ошибки iPhone 16 Plus (05GSM 100%-2; 4674 мАч; гарантия 1 год)";0.0;Стандартные без ошибки;https://05gsm.ru/catalog/1219928/
1205209;"Аккумулятор усиленный без ошибки iPhone 13 (JCID; Diagnosable High Capacity; 3500 мАч)";1100.0;Усиленные без ошибки;https://05gsm.ru/catalog/1205209/
1205211;"Аккумулятор усиленный без ошибки iPhone 13 Pro (JCID; Diagnosable High Capacity; 3330 мАч)";1300.0;Усиленные без ошибки;https://05gsm.ru/catalog/1205211/
1205207;"Аккумулятор усиленный без ошибки iPhone 12/12 Pro (JCID; Diagnosable High Capacity; 3230 мАч)";1100.0;Усиленные без ошибки;https://05gsm.ru/catalog/1205207/
1205216;"Аккумулятор усиленный без ошибки iPhone 14 Pro Max (JCID; Diagnosable High Capacity; 4790 мАч)";1500.0;Усиленные без ошибки;https://05gsm.ru/catalog/1205216/
